,EarthquakeMagnitude,Modynecm,Strikedeg,Dipdeg,RakeAngledeg,MechanismBasedonRakeAngle,Pplungedeg,Ptrenddeg,Tplungedeg,Ttrenddeg,HypocenterLatitudedeg,HypocenterLongitudedeg,HypocenterDepthkm,DepthtoTopOfFaultRuptureModel,FaultRuptureLengthforCalculationofRykm,FaultRuptureWidthkm,FaultRuptureAreakm2,AvgFaultDispcm,RiseTimes,AvgSlipVelocitycms,StaticStressDropbars,PreferredRuptureVelocitykms,AverageVrVs,PercentofMomentReleaseintheTop5KmofCrust,DepthtoTopofShallowestAsperitykm,EarthquakeinExtensionalRegime1Yes0No,SlipRatemmYr,EpiDkm,HypDkm,JoynerBooreDistkm,RmsDkm,ClstDkm,Rx,SourcetoSiteAzimuthdeg,X,ThetaDdeg,SSGAStrikeSlip,Y,PhiDdeg,SSGADipSlip,s,ctildepr,D,RfnHyp,RfpHyp,T,GMXsC1,GMXsC2,GMXsC3,CampbellsGEOCODE,BrayandRodriguezMarekSGS,Depth,PreferredNEHRPBasedonVs30,Vs30msselectedforanalysis,NEHRPClassificationfromCGSsSiteConditionMap,DepthtoBasementRock,Age,GrainSize,DepositionalHistory,H1azimthdegrees,H2azimithdegrees,HPH1Hz,HPH2Hz,LPH1Hz,LPH2Hz,AveStrikedeg,U,IDPv4,XCI,XCI1,Damping,RotDpercentile,PGAg,PGVcmsec,PGDcm,T0010S,T0020S,T0022S,T0025S,T0029S,T0030S,T0032S,T0035S,T0036S,T0040S,T0042S,T0044S,T0045S,T0046S,T0048S,T0050S,T0055S,T0060S,T0065S,T0067S,T0070S,T0075S,T0080S,T0085S,T0090S,T0095S,T0100S,T0110S,T0120S,T0130S,T0133S,T0140S,T0150S,T0160S,T0170S,T0180S,T0190S,T0200S,T0220S,T0240S,T0250S,T0260S,T0280S,T0290S,T0300S,T0320S,T0340S,T0350S,T0360S,T0380S,T0400S,T0420S,T0440S,T0450S,T0460S,T0480S,T0500S,T0550S,T0600S,T0650S,T0667S,T0700S,T0750S,T0800S,T0850S,T0900S,T0950S,T1000S,T1100S,T1200S,T1300S,T1400S,T1500S,T1600S,T1700S,T1800S,T1900S,T2000S,T2200S,T2400S,T2500S,T2600S,T2800S,T3000S,T3200S,T3400S,T3500S,T3600S,T3800S,T4000S,T4200S,T4400S,T4600S,T4800S,T5000S,T5500S,T6000S,T6500S,T7000S,T7500S,T8000S,T8500S,T9000S,T9500S,T10000S,T11000S,T12000S,T13000S,T14000S,T15000S,T20000S
43,5.33,1.1091748152624142e+24,325.0,48.0,59,3,1.3,256.36,67.45,163.23,34.2698,-117.54,8.0,5.627,4.5,3.8,17.2,57.08043366546097,0.8669518943285835,44.83296434179183,24.25502435039002,2.5734401786046024,0.7855965607929978,49.16998268073384,2.4945173493607506,0,1.745517758941399,20.43,21.94,18.39,22.08,20.24,14.16,135.18,0.5,36.06,0.2640544720980695,0.16,81.63,0.31437287797861024,9.072729381707157,2.1252334671607827,12.684543369705313,-0.1461425874431193,0.05266448946772811,7.4165959038906255,0,2,0,3,0,2,2,667.13,0,1.0064057956275616,14,4,10,90.0,180.0,0.3,0.13,23.0,20.0,325.01,34.56274336993659,0.9313386657573681,0.12140080970946561,-0.029596934932805245,0.5,50,0.16689,5.0801,0.75826,0.1694022,0.183447,0.1764813,0.1743841,0.1836385,0.1859035,0.1953939,0.2106777,0.2252978,0.2249199,0.2144008,0.2966255,0.3090507,0.3144449,0.3223841,0.382988,0.5773157,0.4064194,0.3983332,0.3639215,0.3823081,0.3608816,0.4719883,0.4951715,0.7185433,0.6664127,0.5363005,0.8176466,0.6997275,0.5583543,0.734502,0.8226282,0.8740879,0.9879344,0.9745269,0.988719,0.8958914,0.5967319,0.5202957,0.5772322,0.6189342,0.6123883,0.3911495,0.3188849,0.2685574,0.2326155,0.1733084,0.1533535,0.1378988,0.1349425,0.1217158,0.1067048,0.09483202,0.09320398,0.08945571,0.08288719,0.08706933,0.07570697,0.07402468,0.06610306,0.06728981,0.05214644,0.04488993,0.04615295,0.03857404,0.02767974,0.02447394,0.02346769,0.01939001,0.01771473,0.01954263,0.01689144,0.01670802,0.01641797,0.01364918,0.0123181,0.01098848,0.01050661,0.008465065,0.007556302,0.007360974,0.006762767,0.004629517,0.003711013,0.003166447,0.003019959,0.00296162,0.002876744,0.002448958,0.001880205,0.001695826,0.001530531,0.001382225,0.00125069,0.001311498,0.00117042,0.001004217,0.0008201549,0.0006786068,0.0005688367,0.0004691834,0.0004103339,0.0003671315,0.0003303695,0.0002988298,0.0002478625,0.0002088492,0.0001783384,0.0001540354,0.0001343684,7.588058e-05
44,5.33,1.1091748152624142e+24,325.0,48.0,59,3,1.3,256.36,67.45,163.23,34.2698,-117.54,8.0,5.627,4.5,3.8,17.2,56.85101712103677,0.8696513348120484,44.54426676152299,24.824726337250045,2.5719440262816815,0.7854757573411828,49.09713051514151,2.5076837289706164,0,1.7810429252103483,76.23,76.65,73.46,75.74,73.67,-69.49,-71.09,0.5,70.0,0.22564166342874262,0.84,41.63,0.47035327364372215,9.009332076664249,2.202558162477313,12.620149586596591,-0.13358036602293055,0.053439783815803,-20.085246265757007,7,3,3,0,2,2,3,316.46,2,2.5,0,1,2,90.0,180.0,0.3,0.3,20.0,20.0,325.01,29.263728795780207,0.9101022224894946,0.11521850427167697,-0.03062132981872515,0.5,50,0.01842,0.77861,0.11792,0.01850222,0.01936469,0.01925492,0.01953634,0.02012728,0.02118503,0.02007495,0.02174039,0.0223473,0.0241495,0.02340364,0.02480591,0.02421824,0.02737265,0.02578566,0.02638019,0.03443262,0.03649978,0.04170072,0.05603304,0.04519341,0.086362,0.10625,0.07767878,0.09668621,0.08750503,0.0942617,0.09690438,0.09030573,0.07706873,0.08963259,0.08342152,0.1217106,0.09382126,0.127046,0.0764808,0.09273257,0.1153948,0.08435857,0.1045663,0.11503,0.1397661,0.09160276,0.08623423,0.0805692,0.1145497,0.08542405,0.05021573,0.05594004,0.06415845,0.07299744,0.07443744,0.04878135,0.04307669,0.04008115,0.03694725,0.02800714,0.01919865,0.01683553,0.01888482,0.01799826,0.02261342,0.02340124,0.01695263,0.01709981,0.01427289,0.01619762,0.01484584,0.01239664,0.01039644,0.008513511,0.01202279,0.009251308,0.005263767,0.005309918,0.005826461,0.004665712,0.00364972,0.002673654,0.002666444,0.002548995,0.002377528,0.002271282,0.001553547,0.001070194,0.0008333666,0.0007315576,0.0007635746,0.0006901224,0.0005286578,0.0004181153,0.0003815753,0.0003236185,0.0002834428,0.0002607175,0.0002474939,0.0001918663,0.0001544711,0.0001195896,0.0001007931,8.673674e-05,7.550113e-05,6.729266e-05,6.008112e-05,5.418682e-05,4.406773e-05,3.625518e-05,3.015388e-05,2.583176e-05,2.232146e-05,1.221062e-05
45,5.33,1.1091748152624142e+24,325.0,48.0,59,3,1.3,256.36,67.45,163.23,34.2698,-117.54,8.0,5.627,4.5,3.8,17.2,57.21333512995257,0.8759770475840959,43.781824389280736,24.277624065386618,2.568249559298051,0.785920887920755,48.78511162312855,2.526339555456503,0,1.6480464319499326,93.22,93.56,90.25,93.09,90.42,-38.59,-25.31,0.5,25.9,0.2743014969785891,0.84,36.89,0.403227772614897,9.329788615981105,2.183939582771422,12.209410984073315,-0.14763492969468048,0.07636973228791566,10.937183286911605,0,3,1,0,2,2,2,425.34,2,3.0,0,1,10,21.0,291.0,0.8,0.3,10.0,20.0,325.01,58.11583087528041,0.9184681687281258,0.11866207628386916,-0.030582174388085043,0.5,50,0.0092627,0.64732,0.087345,0.009267935,0.009386965,0.009366748,0.009470679,0.009751191,0.01004893,0.01030186,0.009924863,0.009966221,0.01104442,0.01141708,0.01116226,0.0112199,0.01179835,0.01169225,0.01016476,0.01088039,0.01182101,0.01392422,0.01391661,0.01601168,0.01478558,0.01708597,0.01610264,0.01915104,0.01475057,0.01622599,0.02189024,0.01925615,0.02651614,0.02747938,0.02401703,0.02657363,0.02875821,0.02234749,0.02537433,0.02309198,0.02925731,0.05827822,0.06495618,0.05240702,0.04291958,0.04257626,0.04269464,0.04000609,0.05249976,0.04734307,0.03842495,0.03188655,0.03892565,0.04900239,0.05191893,0.0490039,0.04592341,0.03967484,0.04418869,0.05283455,0.04858936,0.02944733,0.02864537,0.02928777,0.0256312,0.01814905,0.01584864,0.0152931,0.01127825,0.00740924,0.007197691,0.005830886,0.005849088,0.006293779,0.004472176,0.004088114,0.003465701,0.002995685,0.003148255,0.002993264,0.003032355,0.002443583,0.001861755,0.001546117,0.001228018,0.0008735845,0.0006992672,0.0006114421,0.000548358,0.0005185453,0.000488314,0.0004440146,0.0004171948,0.0003689964,0.0003202076,0.000289771,0.000260962,0.0002339652,0.0001767419,0.0001402252,0.0001057017,8.42911e-05,7.245883e-05,6.378794e-05,5.632478e-05,4.996308e-05,4.450337e-05,3.9812e-05,3.227752e-05,2.663237e-05,2.263708e-05,1.945812e-05,1.687249e-05,9.29151e-06
46,5.33,1.1091748152624142e+24,325.0,48.0,59,3,1.3,256.36,67.45,163.23,34.2698,-117.54,8.0,5.627,4.5,3.8,17.2,55.58612127772854,0.8869885033664304,45.11256074864132,24.123170362241318,2.5700610217313287,0.7853948927857355,49.02045652598491,2.528008362812457,0,1.8021160727466745,31.69,32.69,29.49,31.62,30.02,-29.49,-90.0,0.46,86.18,0.03,0.84,33.8,0.7,9.231392910184132,2.1575022417073964,12.660445391809786,-0.1297393692391538,0.0631642352906706,3.386276222008705,6,8,1,2,0,2,2,421.44,1,0.5,14,4,10,55.0,325.0,0.4,0.23,20.0,20.0,325.01,34.37713684093158,0.9049730626983435,0.11920687779990768,-0.03232289874523804,0.5,50,0.018325,0.86331,0.15763,0.01837601,0.01846926,0.01851431,0.01962939,0.02150282,0.01954263,0.01991235,0.02311322,0.02332594,0.02076358,0.02252562,0.02503586,0.02779216,0.02623307,0.02597756,0.02555038,0.027234,0.04086728,0.03812306,0.04337258,0.05613378,0.05365786,0.05320207,0.04895084,0.05623259,0.07651372,0.09154861,0.08486061,0.1092422,0.19508,0.1495573,0.11116,0.07981667,0.07015017,0.07692376,0.06644631,0.07019072,0.07098997,0.06280651,0.05775375,0.06869727,0.07152807,0.05375876,0.05642726,0.05857271,0.05898459,0.09499045,0.0769069,0.05505324,0.04529723,0.03684301,0.04688516,0.04876726,0.05026415,0.04119544,0.02959207,0.04146513,0.04160644,0.03806706,0.04831831,0.04978792,0.03247719,0.04201927,0.03266819,0.02238066,0.02774821,0.0184972,0.01952518,0.02111378,0.01284192,0.01405944,0.009524801,0.009342755,0.009404615,0.006347826,0.005901812,0.005730968,0.004876689,0.003625266,0.003722297,0.003590377,0.003513656,0.002821085,0.00211177,0.001740705,0.001259958,0.001077497,0.0009877549,0.0007888643,0.0006561059,0.0005834246,0.0005311248,0.0005206596,0.0004687225,0.0004406129,0.0003851201,0.0002896651,0.000204076,0.0001716217,0.0001459655,0.0001254889,0.0001090113,9.549644e-05,8.432666e-05,7.497733e-05,6.039742e-05,4.969444e-05,4.161501e-05,3.53676e-05,3.044225e-05,1.648838e-05
47,5.33,1.1091748152624142e+24,325.0,48.0,59,3,1.3,256.36,67.45,163.23,34.2698,-117.54,8.0,5.627,4.5,3.8,17.2,56.96657819544172,0.8577441270817714,44.1915635510723,24.734519456498063,2.5740547276149948,0.7853008951428732,49.01752451294876,2.494521212242467,0,1.7190263671913009,44.98,45.69,42.14,44.73,42.52,-39.26,-68.69,0.5,66.98,0.2400144736762058,0.84,37.06,0.47408100628676225,9.250724366574147,2.166738410013285,12.717920615660786,-0.12734583564568328,0.06444300451288006,3.998545529819017,6,2,0,3,0,2,2,667.13,0,0.0,5,4,10,3.0,273.0,0.3,0.4,23.0,30.0,325.01,35.36839942096932,0.9207524397883922,0.12077422740751967,-0.03572177142125942,0.5,50,0.037497,1.2079,0.13302,0.0376786,0.04105568,0.0428219,0.04478766,0.05350094,0.05436181,0.04908967,0.04980067,0.05280134,0.04854691,0.06505433,0.07115511,0.07406531,0.08728912,0.09375987,0.07388443,0.07891095,0.08652027,0.1391905,0.1169545,0.1259691,0.1017394,0.1649588,0.1618756,0.1140385,0.1171599,0.1757129,0.1363969,0.2532654,0.1753857,0.1982191,0.1980204,0.1610073,0.208535,0.1450835,0.1311872,0.1089534,0.1235873,0.09014105,0.0567619,0.05561975,0.06379841,0.07868402,0.06155093,0.06802247,0.03792179,0.03567873,0.03484347,0.03553692,0.03980659,0.04176245,0.04171222,0.03697878,0.03425442,0.03439935,0.03715909,0.04423358,0.02898042,0.01420134,0.01060565,0.0100791,0.01144201,0.01208946,0.01251145,0.0138634,0.01550764,0.01359094,0.009054109,0.00581698,0.005109292,0.004897114,0.004527209,0.003862265,0.003632573,0.003308736,0.002961647,0.002649701,0.002573358,0.002538942,0.002231668,0.002135021,0.001990282,0.001563524,0.001214131,0.0009467939,0.0007533812,0.0006704847,0.0006184533,0.0005421064,0.0004783599,0.0004189545,0.0003714624,0.0003334191,0.0003000427,0.0002707722,0.0002122965,0.0001695812,0.0001378493,0.0001138598,9.540658e-05,8.333982e-05,7.385436e-05,6.589949e-05,5.916298e-05,5.340835e-05,4.415756e-05,3.711653e-05,3.163392e-05,2.728172e-05,2.376935e-05,1.337701e-05
48,5.33,1.1091748152624142e+24,325.0,48.0,59,3,1.3,256.36,67.45,163.23,34.2698,-117.54,8.0,5.627,4.5,3.8,17.2,57.661535767101036,0.8706794798124711,44.93251568519235,24.61301025520058,2.572144926678161,0.7857309492999727,49.135494104057585,2.491853930134633,0,1.7414669714456419,13.01,15.27,10.7,14.65,12.14,1.12,5.99,0.5,4.47,0.2670631060361473,0.84,34.77,0.449311407363398,9.225591530157345,2.167656142835255,12.700903757756807,-0.16122703513496842,0.0761028337920226,7.5819754543851365,1,3,0,1,1,2,2,486.0,1,0.068,2,4,10,115.0,205.0,0.2,0.18,20.0,23.0,325.01,35.145895629967335,0.9170354396434967,0.12119189050698624,-0.03649508785715458,0.5,50,0.16854,9.0257,0.94268,0.1689553,0.1739177,0.1780103,0.1750604,0.183261,0.1898837,0.1912815,0.2026595,0.1911668,0.2191503,0.2140102,0.2202805,0.2107824,0.2387626,0.214553,0.2625897,0.2538614,0.2384497,0.2423256,0.2764035,0.3803567,0.5232223,0.4443317,0.575412,0.813369,0.5780883,0.7967898,0.4762598,0.8230161,0.3429947,0.4155654,0.5558445,0.6506249,0.5181644,0.5329766,0.4244625,0.3328877,0.3437158,0.4581793,0.4864474,0.6376771,0.7619535,0.5407253,0.4724801,0.4512324,0.5923715,0.4872114,0.4057654,0.3646765,0.3686844,0.4373031,0.4803325,0.4984651,0.4819471,0.4752383,0.4836076,0.4959833,0.4120733,0.3180359,0.2355982,0.2233884,0.2119126,0.2096432,0.229701,0.2114907,0.1668227,0.1240044,0.09347526,0.06031815,0.04560812,0.03671638,0.02914869,0.02403545,0.0210302,0.01882141,0.01702048,0.01547913,0.01490921,0.01192719,0.0108166,0.01000433,0.008906666,0.007407395,0.005851615,0.005172145,0.004309311,0.00401044,0.003742447,0.003497819,0.003711236,0.003762489,0.003763267,0.003345108,0.002886525,0.00235938,0.001566845,0.001143278,0.0009298773,0.000791849,0.0006886041,0.0006038572,0.0005332819,0.0004740799,0.0004245391,0.0003824363,0.0003150833,0.0002643118,0.000224953,0.0001937802,0.0001687049,9.47796e-05
49,6.61,9.225714271547767e+25,288.0,50.0,83,2,4.77,21.96,82.82,153.42,34.44,-118.41,13.0,0.0,20.0,27.4,438.4,58.76887479247924,1.0166666666666666,57.80545061555336,24.476452295850915,2.525,0.7777777777777777,49.0,2.5,0,2.0,71.14,72.32,55.2,65.1,55.2,-54.51,-99.03,0.64,70.72,0.21,0.86,40.47,0.66,10.3,1.8248,16.1,0.1544,-0.3669,-56.424075,1,8,2,2,2,2,3,280.56,1,2.057740418124429,14,4,10,65.0,155.0,0.2,0.2,20.0,20.0,285.0,-10.178016,0.6217,0.2315,0.2207,0.5,50,0.031274,5.5043,8.7349,0.03132932,0.0316504,0.03127266,0.03179295,0.0315736,0.03162304,0.03396276,0.03362333,0.03281685,0.03537643,0.03687404,0.03848852,0.03586453,0.03977035,0.04345159,0.04008733,0.04288939,0.04899748,0.04216835,0.04937789,0.05548982,0.05015515,0.05994705,0.05304593,0.06774578,0.07993429,0.08012342,0.0768611,0.08775041,0.1168344,0.1241595,0.179872,0.1606551,0.129617,0.2125829,0.2235975,0.1845307,0.1873271,0.1675834,0.1987025,0.1335291,0.1904638,0.1611595,0.1336142,0.1698456,0.2022365,0.181985,0.1964883,0.2086523,0.1350123,0.1694077,0.1439144,0.1205801,0.1522368,0.1198651,0.1172861,0.1430943,0.1270532,0.11119,0.1079322,0.09433609,0.1163598,0.08506439,0.110615,0.1235792,0.1243066,0.09929614,0.1078851,0.1125365,0.09246287,0.07182571,0.06738875,0.09228652,0.102657,0.04297563,0.03810078,0.04027731,0.02382327,0.03169882,0.03558361,0.02822267,0.02428146,0.04097177,0.03874824,0.0348795,0.03867533,0.03636165,0.04529398,0.0467001,0.03779326,0.04496185,0.04771851,0.03701412,0.03418241,0.0326849,0.03473211,0.0162049,0.01170022,0.01032659,0.009857827,0.008898448,0.007246994,0.005901913,0.004659062,0.003707128,0.002390741,0.002055902,0.001905476,0.001927224,0.001821185,0.001361833
50,6.61,9.225714271547767e+25,288.0,50.0,83,2,4.77,21.96,82.82,153.42,34.44,-118.41,13.0,0.0,20.0,27.4,438.4,58.76887479247924,1.0166666666666666,57.80545061555336,24.476452295850915,2.525,0.7777777777777777,49.0,2.5,0,2.0,187.99,188.44,173.16,183.86,173.16,-38.46,-167.17,0.64,12.93,0.63,0.86,34.71,0.71,10.3,2.1702,15.3,0.1496,-0.0795,-33.752127,0,3,2,0,2,2,2,360.45,2,2.2279400157169897,2,4,10,45.0,315.0,0.5,0.5,35.0,35.0,285.0,-169.51318,0.4029,0.1951,0.0897,0.5,50,0.034383,1.7452,0.17188,0.03447558,0.03576125,0.03598941,0.03803568,0.03847471,0.04028146,0.04221008,0.04230236,0.03841886,0.0439039,0.04065432,0.04022446,0.04011893,0.04022084,0.04272763,0.0364236,0.04179592,0.04402771,0.04349362,0.04881514,0.04844783,0.04266079,0.04565586,0.05657469,0.0644512,0.06272258,0.06678412,0.08726043,0.1072499,0.1218435,0.1457927,0.1366934,0.1549673,0.1647769,0.1973244,0.197962,0.1926541,0.2514953,0.1300241,0.1309457,0.1221197,0.1803246,0.2590364,0.1729997,0.1198066,0.1399413,0.1585386,0.1553788,0.1384859,0.1057678,0.1415238,0.1726132,0.2177549,0.2407024,0.2339744,0.2076232,0.1421499,0.0895952,0.1160465,0.07304484,0.08618227,0.0746522,0.0836221,0.08691924,0.05473678,0.03519428,0.03747414,0.03543248,0.02460404,0.02225386,0.01577285,0.01789719,0.01943321,0.0122526,0.007883134,0.006969151,0.005200939,0.004774741,0.004520932,0.003805341,0.002747615,0.002277823,0.001535676,0.001247649,0.0009736461,0.0007692007,0.0007362953,0.0006901059,0.0006917456,0.0005615628,0.0004698768,0.0004247674,0.0003664065,0.0003070079,0.0002819341,0.0002410206,0.0002134399,0.0001861577,0.0001558643,0.0001303151,0.0001217471,0.0001093954,9.648936e-05,8.483723e-05,7.531056e-05,6.096127e-05,5.223483e-05,4.664707e-05,4.105179e-05,3.547821e-05,2.157322e-05
51,6.61,9.225714271547767e+25,288.0,50.0,83,2,4.77,21.96,82.82,153.42,34.44,-118.41,13.0,0.0,20.0,27.4,438.4,58.76887479247924,1.0166666666666666,57.80545061555336,24.476452295850915,2.525,0.7777777777777777,49.0,2.5,0,2.0,117.55,118.27,111.88,123.64,113.02,85.74,46.33,0.36,45.09,0.25,0.14,63.41,0.06,5.7,2.0847,6.81,-0.5849,0.0002,92.242191,2,3,3,0,2,1,3,241.41,2,2.38712514695662,14,4,10,180.0,270.0,0.1,0.1,13.0,20.0,290.0,97.225047,1.1451,0.0819,-0.1588,0.5,50,0.0069465,1.4375,1.3177,0.006948202,0.006967024,0.00698518,0.006991027,0.007039225,0.007064118,0.007002624,0.007028565,0.007095834,0.007157191,0.007091953,0.007618838,0.007495034,0.007877289,0.007515773,0.007510208,0.008183239,0.008093336,0.008796882,0.008605528,0.008970375,0.008847786,0.009937609,0.008283206,0.009500604,0.01030401,0.009339959,0.009618938,0.01174766,0.01313082,0.01309571,0.01407517,0.01370202,0.01392158,0.02064732,0.0243991,0.02326743,0.01734321,0.03752856,0.0270827,0.02443583,0.02408989,0.03740261,0.0425656,0.05098634,0.03239878,0.04198693,0.03679725,0.04278418,0.03584578,0.03077832,0.04326024,0.05387755,0.03822574,0.02843019,0.02779094,0.02759746,0.02596893,0.03274574,0.02671752,0.03230849,0.03558868,0.02537119,0.02745785,0.02013953,0.02900606,0.02576013,0.02198882,0.02779809,0.02424282,0.01952096,0.01742497,0.01487199,0.01288096,0.01554234,0.01559431,0.02159456,0.02417483,0.01870737,0.01725342,0.01282758,0.01603435,0.0122758,0.01356902,0.01049555,0.006290307,0.005604065,0.006947913,0.008966714,0.005987625,0.005938631,0.00691699,0.006166808,0.005565172,0.005039665,0.002862239,0.00366159,0.002172207,0.003434248,0.003395487,0.002523048,0.00193836,0.001541502,0.001335935,0.001574422,0.001397386,0.001233405,0.001060628,0.0008627806,0.0006952803,0.0002411044
52,6.61,9.225714271547767e+25,288.0,50.0,83,2,4.77,21.96,82.82,153.42,34.44,-118.41,13.0,0.0,20.0,27.4,438.4,58.76887479247924,1.0166666666666666,57.80545061555336,24.476452295850915,2.525,0.7777777777777777,49.0,2.5,0,2.0,229.77,230.14,214.32,225.37,214.32,-62.28,-163.11,0.64,16.29,0.62,0.86,39.88,0.66,10.3,2.2649,15.3,0.1971,-0.1118,-55.965527,0,3,2,0,2,1,3,338.54,2,1.4473901417551958,0,4,3,135.0,225.0,0.1,0.1,23.0,30.0,285.0,-206.70847,0.488,0.1979,0.1015,0.5,50,0.0090232,1.5046,1.4775,0.009033508,0.009499299,0.009627272,0.009859614,0.0103904,0.01085418,0.01135771,0.01369799,0.01124287,0.0116653,0.01382199,0.0122145,0.01480656,0.013779,0.01297642,0.01633664,0.01275101,0.01571522,0.01285961,0.01677355,0.01457112,0.01417015,0.01586483,0.0162362,0.01670092,0.01533754,0.01536052,0.01844236,0.01993074,0.02704845,0.02426327,0.01991642,0.01807326,0.02024725,0.01912536,0.02373889,0.02882925,0.02720821,0.02807066,0.03343547,0.03684744,0.04896659,0.03998514,0.03574275,0.03205581,0.03882235,0.06668112,0.06177659,0.04492617,0.03603583,0.03195596,0.0318632,0.0344751,0.04168322,0.03414477,0.03963665,0.04861293,0.03292209,0.04198818,0.0424342,0.03445712,0.0339394,0.03299716,0.04319002,0.04703188,0.04732908,0.02746736,0.02333887,0.01433011,0.01918559,0.01665748,0.009374109,0.01342983,0.01127292,0.01282983,0.009940828,0.01238353,0.009325752,0.006084746,0.00636397,0.006552916,0.008402037,0.008437857,0.006661119,0.00616643,0.004979262,0.005227357,0.005711915,0.007043632,0.007784582,0.007945219,0.007623496,0.006902504,0.005617251,0.00473164,0.003286464,0.002237872,0.002546108,0.003118809,0.003194208,0.002954853,0.002635483,0.002326031,0.00201225,0.001770812,0.00150517,0.00117424,0.0009523554,0.0007257579,0.000619563,0.0002281549
53,6.61,9.225714271547767e+25,288.0,50.0,83,2,4.77,21.96,82.82,153.42,34.44,-118.41,13.0,0.0,20.0,27.4,438.4,58.76887479247924,1.0166666666666666,57.80545061555336,24.476452295850915,2.525,0.7777777777777777,49.0,2.5,0,2.0,117.46,118.18,111.37,122.68,112.52,53.72,27.73,0.36,26.99,0.32,0.14,69.64,0.05,5.7,2.5366,5.7,-0.4142,0.0676,61.172806,0,8,3,2,2,2,2,385.69,1,1.7465856509504185,14,4,10,90.0,180.0,0.1,0.1,13.0,15.0,290.0,118.84149,1.0182,0.1041,-0.1122,0.5,50,0.011999,1.3641,1.2985,0.01203527,0.01219988,0.01215228,0.01221836,0.01223857,0.01235402,0.01237439,0.01243846,0.01234837,0.01267313,0.01280681,0.01265569,0.01244643,0.01259469,0.0128256,0.01337931,0.01366123,0.01352801,0.01382808,0.01412055,0.01526412,0.01607789,0.01836784,0.01952125,0.01956633,0.02312125,0.02511145,0.0264822,0.03065173,0.03419216,0.03777489,0.05157908,0.06593203,0.05429543,0.08357674,0.0554924,0.07066955,0.0973396,0.06238754,0.05674798,0.05543056,0.07052411,0.08259743,0.1014902,0.1112215,0.09580029,0.09589712,0.09256352,0.06179389,0.08191806,0.06566917,0.04633987,0.04039112,0.04291893,0.05891357,0.04235559,0.03915978,0.03880457,0.02946396,0.01954768,0.02313898,0.02729873,0.02994199,0.03013798,0.03649012,0.01631956,0.02355095,0.02731226,0.01832412,0.02156451,0.01540934,0.01987432,0.01331675,0.01397175,0.01868404,0.01584234,0.01747493,0.01811192,0.0146172,0.01433417,0.01082442,0.006794103,0.00752071,0.01266083,0.007625284,0.007322256,0.007655565,0.008933054,0.008282739,0.006751597,0.005073255,0.00350624,0.002813983,0.002462939,0.002206126,0.002285411,0.00218632,0.002684521,0.003107766,0.003352307,0.003438615,0.003377902,0.002987083,0.00257236,0.002076995,0.00147506,0.0009750373,0.0007098083,0.0005598678,0.0004437055,0.0001731843
54,6.61,9.225714271547767e+25,288.0,50.0,83,2,4.77,21.96,82.82,153.42,34.44,-118.41,13.0,0.0,20.0,27.4,438.4,58.76887479247924,1.0166666666666666,57.80545061555336,24.476452295850915,2.525,0.7777777777777777,49.0,2.5,0,2.0,78.89,79.95,61.79,73.62,61.79,-29.31,-151.69,0.64,28.99,0.56,0.86,33.82,0.72,10.3,2.6358,15.3,0.354,-0.1459,-29.490033,6,7,0,2,1,2,3,235.0,1,5.0,0,1,1,130.0,220.0,0.5,0.33,20.0,20.0,285.0,-54.870978,0.9289,0.217,0.152,0.5,50,0.071213,4.783,4.0855,0.07135373,0.07228939,0.07243472,0.07318739,0.07428376,0.07380303,0.07224204,0.0729535,0.07468943,0.0781067,0.07722888,0.08692161,0.08248886,0.08067216,0.08506327,0.0866975,0.09688649,0.1243559,0.1179446,0.1255976,0.15582,0.1560029,0.1655026,0.261235,0.2643591,0.2922986,0.2246433,0.3306041,0.5195254,0.3889661,0.3887215,0.4923237,0.3036894,0.3669191,0.5699001,0.3697917,0.4191197,0.2995188,0.5495563,0.4393605,0.8647745,0.6813192,0.512001,0.4101855,0.5755678,0.3396698,0.4215686,0.3542898,0.3828725,0.6108201,0.3015572,0.3287865,0.3182423,0.3223319,0.2330442,0.2146634,0.1891915,0.150953,0.1381347,0.1219169,0.1475497,0.09822129,0.1205072,0.08260738,0.06837183,0.06461205,0.05849636,0.04834723,0.03496237,0.04770366,0.03292188,0.0279862,0.03141155,0.03978753,0.02847924,0.01898838,0.0188221,0.02331734,0.01418456,0.01212348,0.01686363,0.01599594,0.01895022,0.02149547,0.02570418,0.01983572,0.01921832,0.01770141,0.01728377,0.02053394,0.02075628,0.01727663,0.01526422,0.01611331,0.01655152,0.01373614,0.0156432,0.01298123,0.01099326,0.009629369,0.008308731,0.007422244,0.006689884,0.006197076,0.005435517,0.004622212,0.004121023,0.003649225,0.002916106,0.002451679,0.0007645785
